2025-12-10T12:59:49.750848, -0.6580 0.2491 0.1451 -1.4617 -0.2227 0.16 0.03
2025-12-10T12:59:49.798061, -0.6501 0.2535 0.0979 -1.2400 -0.2529 0.16 0.03
2025-12-10T12:59:49.845821, -0.7177 0.2125 0.2658 -1.2244 -0.3541 0.16 0.03
2025-12-10T12:59:49.892111, -0.6272 0.1913 0.1888 -1.2403 -0.4279 0.16 0.03
2025-12-10T12:59:49.938195, -0.7421 0.2326 0.1360 -0.9995 -0.4176 0.16 0.03
2025-12-10T12:59:49.986950, -0.8126 0.2238 0.0747 -1.1617 -0.3336 0.16 0.03
2025-12-10T12:59:50.033790, -0.9191 0.1412 0.0508 -1.3037 -0.2898 0.16 0.03
2025-12-10T12:59:50.081462, -0.8327 0.0837 0.0298 -1.3529 -0.3259 0.16 0.03
2025-12-10T12:59:50.128702, -0.6819 0.1379 0.2058 -1.3209 -0.3725 0.16 0.03
2025-12-10T12:59:50.175672, -0.4895 -0.0389 0.0162 -1.2923 -0.3684 0.16 0.03
2025-12-10T12:59:50.222304, -0.4700 0.0602 0.0293 -1.2219 -0.5292 0.16 0.03
2025-12-10T12:59:50.269637, -0.4677 -0.0024 -0.0041 -1.3690 -0.4457 0.16 0.03
